Case ID,Date,Register Request,StartTime1,EndTime1,Resource1,Cost1,Check Date,StartTime2,EndTime2,Resource2,Cost2,Audit Mode ,StartTime3,EndTime3,Resource3,Cost3,Manual Review,StartTime4,EndTime4,Resource4,Cost4,Review the Reason,StartTime5,EndTime5,Resource5,Cost5,Check Ticket,StartTime6,EndTime6,Resource6,Cost6,Examine Casually,StartTime7,EndTime7,Resource7,Cost7,Examine Thoroughly,StartTime8,EndTime8,Resource8,Cost8,Decide,StartTime9,EndTime9,Resource9,Cost9,Accept,StartTime10,EndTime10,Resource10,Cost10,Reject,StartTime11,EndTime11,Resource11,Cost11,Reapply,StartTime12,EndTime12,Resource12,Cost12
3237,2018/10/17,Flight cancellation,11:06:54,11:06:54,None,0,No,11:06:56,11:06:56,None,0,Normal review,11:07:00,11:07:00,None,0,None,0,0,None,0,Real,11:07:03,11:08:16,Junior staff,1.689814815,Real,11:08:21,11:09:52,Junior staff,2.106481481,Pass,11:08:19,11:08:59,Junior staff,0.925925926,None,0,0,None,0,Accept,11:09:54,11:19:37,Senior staff,53.98148148,1,11:19:40,11:25:17,Intermediate staff,15.60185185,0,0,0,None,0,0,0,0,None,0
3238,2018/10/17,Flight cancellation,11:07:15,11:07:15,None,0,No,11:07:20,11:07:20,None,0,Normal review,11:07:25,11:07:25,None,0,None,0,0,None,0,Real,11:07:29,11:08:29,Junior staff,1.388888889,Fake,11:08:31,11:09:17,Junior staff,1.064814815,Fail,11:08:35,11:10:15,Junior staff,2.314814815,None,0,0,None,0,Reject,11:10:18,11:15:36,Senior staff,29.44444444,0,0,0,None,0,1,11:15:39,11:16:31,Junior staff,1.203703704,0,0,0,None,0
3239,2018/10/17,Flight cancellation,11:07:53,11:07:53,None,0,No,11:07:54,11:07:54,None,0,Normal review,11:07:55,11:07:55,None,0,None,0,0,None,0,Real,11:08:01,11:09:38,Junior staff,2.24537037,Real,11:09:42,11:10:25,Junior staff,0.99537037,Pass,11:09:40,11:10:32,Junior staff,1.203703704,None,0,0,None,0,Accept,11:10:36,11:20:01,Senior staff,52.31481481,1,11:20:03,11:29:11,Intermediate staff,25.37037037,0,0,0,None,0,0,0,0,None,0
3240,2018/10/17,Flight cancellation,11:07:55,11:07:55,None,0,No,11:07:58,11:07:58,None,0,Normal review,11:08:02,11:08:02,None,0,None,0,0,None,0,Real,11:08:03,11:09:00,Junior staff,1.319444444,Real,11:09:03,11:10:03,Junior staff,1.388888889,Pass,11:09:02,11:10:57,Junior staff,2.662037037,None,0,0,None,0,Accept,11:11:02,11:18:18,Senior staff,40.37037037,1,11:18:21,11:23:28,Intermediate staff,14.21296296,0,0,0,None,0,0,0,0,None,0
3241,2018/10/17,Flight cancellation,11:08:18,11:08:18,None,0,No,11:08:23,11:08:23,None,0,Normal review,11:08:27,11:08:27,None,0,None,0,0,None,0,Real,11:08:29,11:10:25,Junior staff,2.685185185,Real,11:10:26,11:11:27,Junior staff,1.412037037,Pass,11:10:26,11:11:28,Junior staff,1.435185185,None,0,0,None,0,Accept,11:11:33,11:17:55,Senior staff,35.37037037,1,11:17:58,11:25:15,Intermediate staff,20.23148148,0,0,0,None,0,0,0,0,None,0
3242,2018/10/17,Flight cancellation,11:08:23,11:08:23,None,0,No,11:08:27,11:08:27,None,0,Normal review,11:08:29,11:08:29,None,0,None,0,0,None,0,Real,11:08:33,11:10:23,Junior staff,2.546296296,Real,11:10:26,11:11:33,Junior staff,1.550925926,Pass,11:10:28,11:11:43,Junior staff,1.736111111,None,0,0,None,0,Accept,11:11:48,11:18:27,Senior staff,36.94444444,1,11:18:32,11:28:02,Intermediate staff,26.38888889,0,0,0,None,0,0,0,0,None,0
3243,2018/10/17,Flight cancellation,11:08:33,11:08:33,None,0,No,11:08:39,11:08:39,None,0,Normal review,11:08:42,11:08:42,None,0,None,0,0,None,0,Real,11:08:44,11:10:30,Junior staff,2.453703704,Real,11:10:34,11:12:33,Junior staff,2.75462963,Pass,11:10:33,11:11:23,Junior staff,1.157407407,None,0,0,None,0,Accept,11:12:37,11:22:23,Senior staff,54.25925926,1,11:22:28,11:29:08,Intermediate staff,18.51851852,0,0,0,None,0,0,0,0,None,0
3244,2018/10/17,Flight cancellation,11:08:53,11:08:53,None,0,No,11:08:56,11:08:56,None,0,Normal review,11:08:57,11:08:57,None,0,None,0,0,None,0,Real,11:09:03,11:11:01,Junior staff,2.731481481,Real,11:11:03,11:12:38,Junior staff,2.199074074,Pass,11:11:03,11:12:52,Junior staff,2.523148148,None,0,0,None,0,Accept,11:12:56,11:19:04,Senior staff,34.07407407,1,11:19:08,11:26:31,Intermediate staff,20.50925926,0,0,0,None,0,0,0,0,None,0
3245,2018/10/17,Other,11:09:12,11:09:12,None,0,No,11:09:14,11:09:14,None,0,Manual review,11:09:16,11:09:16,None,0,Reapply,11:09:17,11:38:05,Senior staff,160,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,0,0,0,None,0,1,11:38:07,11:39:38,Junior staff,2.106481481
3246,2018/10/17,Flight cancellation,11:10:36,11:10:36,None,0,No,11:10:41,11:10:41,None,0,Normal review,11:10:43,11:10:43,None,0,None,0,0,None,0,Real,11:10:48,11:12:23,Junior staff,2.199074074,Real,11:12:27,11:13:52,Junior staff,1.967592593,Pass,11:12:28,11:13:53,Junior staff,1.967592593,None,0,0,None,0,Accept,11:13:57,11:17:35,Senior staff,20.18518519,1,11:17:38,11:23:23,Intermediate staff,15.97222222,0,0,0,None,0,0,0,0,None,0
3247,2018/10/17,Other,11:10:55,11:10:55,None,0,No,11:10:56,11:10:56,None,0,Manual review,11:11:01,11:11:01,None,0,Reapply,11:11:03,11:26:45,Senior staff,87.22222222,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,0,0,0,None,0,1,11:26:47,11:27:18,Junior staff,0.717592593
3248,2018/10/17,Flight cancellation,11:10:58,11:10:58,None,0,No,11:11:04,11:11:04,None,0,Normal review,11:11:08,11:11:08,None,0,None,0,0,None,0,Real,11:11:12,11:12:02,Junior staff,1.157407407,Real,11:12:06,11:13:58,Junior staff,2.592592593,Pass,11:12:03,11:12:53,Junior staff,1.157407407,None,0,0,None,0,Accept,11:14:01,11:17:40,Senior staff,20.27777778,1,11:17:42,11:26:34,Intermediate staff,24.62962963,0,0,0,None,0,0,0,0,None,0
3249,2018/10/17,Flight delay,11:11:15,11:11:15,None,0,No,11:11:18,11:11:18,None,0,Normal review,11:11:24,11:11:24,None,0,None,0,0,None,0,Real,11:11:28,11:12:09,Junior staff,0.949074074,Real,11:12:11,11:12:43,Junior staff,0.740740741,Fail,11:12:14,11:13:00,Junior staff,1.064814815,None,0,0,None,0,Reapply,11:13:05,11:21:58,Senior staff,49.35185185,0,0,0,None,0,0,0,0,None,0,1,11:22:01,11:22:35,Junior staff,0.787037037
3250,2018/10/17,Flight cancellation,11:11:23,11:11:23,None,0,No,11:11:29,11:11:29,None,0,Normal review,11:11:31,11:11:31,None,0,None,0,0,None,0,Real,11:11:34,11:12:59,Junior staff,1.967592593,Fake,11:13:02,11:14:40,Junior staff,2.268518519,Fail,11:13:04,11:14:58,Junior staff,2.638888889,None,0,0,None,0,Reject,11:15:02,11:21:33,Senior staff,36.2037037,0,0,0,None,0,1,11:21:37,11:22:50,Junior staff,1.689814815,0,0,0,None,0
3251,2018/10/17,Flight cancellation,11:11:29,11:11:29,None,0,No,11:11:33,11:11:33,None,0,Normal review,11:11:35,11:11:35,None,0,None,0,0,None,0,Fake,11:13:27,11:14:40,Junior staff,1.689814815,Real,11:14:42,11:15:50,Junior staff,1.574074074,None,0,0,None,0,Pass,11:14:44,11:21:21,Intermediate staff,18.37962963,Accept,11:21:25,11:30:56,Senior staff,52.87037037,1,11:31:00,11:38:59,Intermediate staff,22.17592593,0,0,0,None,0,0,0,0,None,0
3252,2018/10/17,Flight cancellation,11:11:42,11:11:42,None,0,No,11:11:45,11:11:45,None,0,Normal review,11:11:47,11:11:47,None,0,None,0,0,None,0,Real,11:11:49,11:12:54,Junior staff,1.50462963,Real,11:12:57,11:13:34,Junior staff,0.856481481,Pass,11:12:59,11:14:37,Junior staff,2.268518519,None,0,0,None,0,Accept,11:14:42,11:24:40,Senior staff,55.37037037,1,11:24:44,11:30:59,Intermediate staff,17.36111111,0,0,0,None,0,0,0,0,None,0
3253,2018/10/17,Other,11:11:45,11:11:45,None,0,No,11:11:47,11:11:47,None,0,Manual review,11:11:53,11:11:53,None,0,Reapply,11:11:55,11:38:37,Senior staff,148.3333333,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,0,0,0,None,0,1,11:38:41,11:39:21,Junior staff,0.925925926
3254,2018/10/17,Flight cancellation,11:11:50,11:11:50,None,0,No,11:11:52,11:11:52,None,0,Normal review,11:11:57,11:11:57,None,0,None,0,0,None,0,Fake,11:12:00,11:13:24,Junior staff,1.944444444,Real,11:13:29,11:14:21,Junior staff,1.203703704,None,0,0,None,0,Fail,11:13:25,11:24:11,Intermediate staff,29.90740741,Reapply,11:24:15,11:33:46,Senior staff,52.87037037,0,0,0,None,0,0,0,0,None,0,1,11:33:50,11:35:30,Junior staff,2.314814815
3255,2018/10/17,Flight cancellation,11:12:51,11:12:51,None,0,No,11:12:53,11:12:53,None,0,Normal review,11:12:55,11:12:55,None,0,None,0,0,None,0,Real,11:12:59,11:14:12,Junior staff,1.689814815,Real,11:14:15,11:15:10,Junior staff,1.273148148,Pass,11:14:17,11:14:54,Junior staff,0.856481481,None,0,0,None,0,Accept,11:15:11,11:23:29,Senior staff,46.11111111,1,11:23:34,11:33:14,Intermediate staff,26.85185185,0,0,0,None,0,0,0,0,None,0
3256,2018/10/17,Flight cancellation,11:13:04,11:13:04,None,0,No,11:13:09,11:13:09,None,0,Normal review,11:13:12,11:13:12,None,0,None,0,0,None,0,Real,11:13:18,11:14:25,Junior staff,1.550925926,Fake,11:14:30,11:15:28,Junior staff,1.342592593,Fail,11:14:27,11:15:32,Junior staff,1.50462963,None,0,0,None,0,Reject,11:15:36,11:20:04,Senior staff,24.81481481,0,0,0,None,0,1,11:20:09,11:21:19,Junior staff,1.62037037,0,0,0,None,0
3257,2018/10/17,Flight cancellation,11:13:08,11:13:08,None,0,No,11:13:10,11:13:10,None,0,Normal review,11:13:14,11:13:14,None,0,None,0,0,None,0,Fake,11:13:19,11:14:34,Junior staff,1.736111111,Fake,11:14:40,11:16:37,Junior staff,2.708333333,None,0,0,None,0,Pass,11:14:39,11:21:19,Intermediate staff,18.51851852,Reject,11:21:23,11:26:22,Senior staff,27.68518519,0,0,0,None,0,1,11:26:27,11:27:29,Junior staff,1.435185185,0,0,0,None,0
3258,2018/10/17,Other,11:13:23,11:13:23,None,0,No,11:13:27,11:13:27,None,0,Manual review,11:13:31,11:13:31,None,0,Reject,11:13:37,11:29:40,Senior staff,89.16666667,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,11:29:42,11:30:31,Junior staff,1.134259259,0,0,0,None,0
3259,2018/10/17,Flight cancellation,11:13:28,11:13:28,None,0,No,11:13:30,11:13:30,None,0,Normal review,11:13:35,11:13:35,None,0,None,0,0,None,0,Real,11:13:41,11:14:48,Junior staff,1.550925926,Real,11:14:49,11:16:38,Junior staff,2.523148148,Pass,11:14:53,11:15:43,Junior staff,1.157407407,None,0,0,None,0,Accept,11:16:42,11:24:10,Senior staff,41.48148148,1,11:24:14,11:32:09,Intermediate staff,21.99074074,0,0,0,None,0,0,0,0,None,0
3260,2018/10/17,Flight cancellation,11:13:35,11:13:35,None,0,No,11:13:38,11:13:38,None,0,Normal review,11:13:40,11:13:40,None,0,None,0,0,None,0,Real,11:13:45,11:14:22,Junior staff,0.856481481,Real,11:14:28,11:15:05,Junior staff,0.856481481,Pass,11:14:25,11:14:57,Junior staff,0.740740741,None,0,0,None,0,Accept,11:15:08,11:22:04,Senior staff,38.51851852,1,11:22:06,11:31:08,Intermediate staff,25.09259259,0,0,0,None,0,0,0,0,None,0
3261,2018/10/17,Flight cancellation,11:14:16,11:14:16,None,0,No,11:14:21,11:14:21,None,0,Normal review,11:14:26,11:14:26,None,0,None,0,0,None,0,Real,11:14:30,11:15:31,Junior staff,1.412037037,Fake,11:15:32,11:16:31,Junior staff,1.365740741,Fail,11:15:36,11:16:44,Junior staff,1.574074074,None,0,0,None,0,Reject,11:16:47,11:19:45,Senior staff,16.48148148,0,0,0,None,0,1,11:19:47,11:21:04,Junior staff,1.782407407,0,0,0,None,0
3262,2018/10/17,Flight cancellation,11:14:34,11:14:34,None,0,No,11:14:37,11:14:37,None,0,Normal review,11:14:39,11:14:39,None,0,None,0,0,None,0,Real,11:14:42,11:16:19,Junior staff,2.24537037,Real,11:16:21,11:17:32,Junior staff,1.643518519,Pass,11:16:24,11:18:19,Junior staff,2.662037037,None,0,0,None,0,Accept,11:18:20,11:25:59,Senior staff,42.5,1,11:26:04,11:34:15,Intermediate staff,22.73148148,0,0,0,None,0,0,0,0,None,0
3263,2018/10/17,Flight cancellation,11:14:46,11:14:46,None,0,No,11:14:48,11:14:48,None,0,Normal review,11:14:53,11:14:53,None,0,None,0,0,None,0,Real,11:14:57,11:15:40,Junior staff,0.99537037,Real,11:15:44,11:16:37,Junior staff,1.226851852,Pass,11:15:42,11:16:24,Junior staff,0.972222222,None,0,0,None,0,Accept,11:16:42,11:23:45,Senior staff,39.16666667,1,11:23:47,11:31:30,Intermediate staff,21.43518519,0,0,0,None,0,0,0,0,None,0
3264,2018/10/17,Flight cancellation,11:15:31,11:15:31,None,0,No,11:15:35,11:15:35,None,0,Normal review,11:15:40,11:15:40,None,0,None,0,0,None,0,Real,11:15:42,11:17:23,Junior staff,2.337962963,Real,11:17:27,11:19:20,Junior staff,2.615740741,Pass,11:17:25,11:18:34,Junior staff,1.597222222,None,0,0,None,0,Accept,11:19:22,11:23:35,Senior staff,23.42592593,1,11:23:38,11:31:28,Intermediate staff,21.75925926,0,0,0,None,0,0,0,0,None,0
3265,2018/10/17,Flight delay,11:16:00,11:16:00,None,0,No,11:16:01,11:16:01,None,0,Normal review,11:16:03,11:16:03,None,0,None,0,0,None,0,Real,11:16:08,11:17:22,Junior staff,1.712962963,Real,11:17:24,11:18:39,Junior staff,1.736111111,Pass,11:17:27,11:18:29,Junior staff,1.435185185,None,0,0,None,0,Accept,11:18:44,11:21:40,Senior staff,16.2962963,1,11:21:41,11:28:44,Intermediate staff,19.58333333,0,0,0,None,0,0,0,0,None,0
3266,2018/10/17,Flight cancellation,11:16:01,11:16:01,None,0,No,11:16:03,11:16:03,None,0,Normal review,11:16:06,11:16:06,None,0,None,0,0,None,0,Real,11:16:09,11:17:52,Junior staff,2.384259259,Real,11:17:58,11:19:13,Junior staff,1.736111111,Pass,11:17:55,11:19:26,Junior staff,2.106481481,None,0,0,None,0,Accept,11:19:29,11:22:47,Senior staff,18.33333333,1,11:22:53,11:32:34,Intermediate staff,26.89814815,0,0,0,None,0,0,0,0,None,0
3267,2018/10/17,Flight cancellation,11:16:05,11:16:05,None,0,No,11:16:07,11:16:07,None,0,Normal review,11:16:10,11:16:10,None,0,None,0,0,None,0,Fake,11:16:14,11:17:52,Junior staff,2.268518519,Real,11:17:57,11:18:45,Junior staff,1.111111111,None,0,0,None,0,Fail,11:17:54,11:25:14,Intermediate staff,20.37037037,Reapply,11:25:18,11:30:56,Senior staff,31.2962963,0,0,0,None,0,0,0,0,None,0,1,11:30:59,11:32:25,Junior staff,1.990740741
3268,2018/10/17,Flight cancellation,11:16:40,11:16:40,None,0,No,11:16:43,11:16:43,None,0,Normal review,11:16:44,11:16:44,None,0,None,0,0,None,0,Real,11:16:50,11:17:46,Junior staff,1.296296296,Real,11:17:49,11:19:14,Junior staff,1.967592593,Pass,11:17:49,11:18:48,Junior staff,1.365740741,None,0,0,None,0,Accept,11:19:17,11:21:32,Senior staff,12.5,1,11:21:37,11:26:50,Intermediate staff,14.49074074,0,0,0,None,0,0,0,0,None,0
3269,2018/10/17,Flight cancellation,11:16:57,11:16:57,None,0,No,11:17:02,11:17:02,None,0,Normal review,11:17:04,11:17:04,None,0,None,0,0,None,0,Real,11:17:06,11:18:21,Junior staff,1.736111111,Real,11:18:23,11:19:08,Junior staff,1.041666667,Pass,11:18:22,11:18:53,Junior staff,0.717592593,None,0,0,None,0,Accept,11:19:13,11:23:57,Senior staff,26.2962963,1,11:24:00,11:33:16,Intermediate staff,25.74074074,0,0,0,None,0,0,0,0,None,0
3270,2018/10/17,Flight cancellation,11:16:58,11:16:58,None,0,No,11:17:02,11:17:02,None,0,Normal review,11:17:05,11:17:05,None,0,None,0,0,None,0,Real,11:17:11,11:18:17,Junior staff,1.527777778,Real,11:18:18,11:18:56,Junior staff,0.87962963,Pass,11:18:23,11:18:57,Junior staff,0.787037037,None,0,0,None,0,Accept,11:19:02,11:26:22,Senior staff,40.74074074,1,11:26:27,11:35:56,Intermediate staff,26.34259259,0,0,0,None,0,0,0,0,None,0
3271,2018/10/17,Flight cancellation,11:17:17,11:17:17,None,0,No,11:17:21,11:17:21,None,0,Manual review,11:17:25,11:17:25,None,0,Reject,11:17:26,11:31:22,Senior staff,77.40740741,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,11:31:27,11:32:39,Junior staff,1.666666667,0,0,0,None,0
3272,2018/10/17,Flight cancellation,11:17:32,11:17:32,None,0,No,11:17:36,11:17:36,None,0,Normal review,11:17:40,11:17:40,None,0,None,0,0,None,0,Fake,11:17:45,11:18:35,Junior staff,1.157407407,Real,11:18:40,11:20:40,Junior staff,2.777777778,None,0,0,None,0,Fail,11:18:37,11:25:44,Intermediate staff,19.76851852,Reapply,11:25:47,11:30:14,Senior staff,24.72222222,0,0,0,None,0,0,0,0,None,0,1,11:30:16,11:31:06,Junior staff,1.157407407
3273,2018/10/17,Flight cancellation,11:17:34,11:17:34,None,0,No,11:17:36,11:17:36,None,0,Normal review,11:17:42,11:17:42,None,0,None,0,0,None,0,Fake,11:17:47,11:18:24,Junior staff,0.856481481,Real,11:18:28,11:19:22,Junior staff,1.25,None,0,0,None,0,Fail,11:18:27,11:29:49,Intermediate staff,31.57407407,Reject,11:29:54,11:35:28,Senior staff,30.92592593,0,0,0,None,0,1,11:35:34,11:36:31,Junior staff,1.319444444,0,0,0,None,0
3274,2018/10/17,Flight cancellation,11:17:54,11:17:54,None,0,No,11:17:58,11:17:58,None,0,Normal review,11:18:03,11:18:03,None,0,None,0,0,None,0,Real,11:18:08,11:19:56,Junior staff,2.5,Real,11:20:01,11:20:35,Junior staff,0.787037037,Pass,11:19:58,11:20:33,Junior staff,0.810185185,None,0,0,None,0,Accept,11:20:36,11:29:42,Senior staff,50.55555556,1,11:29:43,11:37:21,Intermediate staff,21.2037037,0,0,0,None,0,0,0,0,None,0
3275,2018/10/17,Flight cancellation,11:18:00,11:18:00,None,0,No,11:18:06,11:18:06,None,0,Normal review,11:18:08,11:18:08,None,0,None,0,0,None,0,Real,11:18:14,11:19:22,Junior staff,1.574074074,Real,11:19:25,11:20:32,Junior staff,1.550925926,Pass,11:19:24,11:21:12,Junior staff,2.5,None,0,0,None,0,Accept,11:21:13,11:24:35,Senior staff,18.7037037,1,11:24:41,11:33:46,Intermediate staff,25.23148148,0,0,0,None,0,0,0,0,None,0
3276,2018/10/17,Flight cancellation,11:18:12,11:18:12,None,0,No,11:18:15,11:18:15,None,0,Normal review,11:18:17,11:18:17,None,0,None,0,0,None,0,Fake,11:18:18,11:19:04,Junior staff,1.064814815,Real,11:19:10,11:20:44,Junior staff,2.175925926,None,0,0,None,0,Fail,11:19:09,11:32:35,Intermediate staff,37.31481481,Reject,11:32:37,11:40:27,Senior staff,43.51851852,0,0,0,None,0,1,11:40:30,11:41:11,Junior staff,0.949074074,0,0,0,None,0
3277,2018/10/17,Flight cancellation,11:18:12,11:18:12,None,0,No,11:18:16,11:18:16,None,0,Normal review,11:18:18,11:18:18,None,0,None,0,0,None,0,Real,11:18:20,11:19:47,Junior staff,2.013888889,Real,11:19:48,11:20:53,Junior staff,1.50462963,Pass,11:19:49,11:21:00,Junior staff,1.643518519,None,0,0,None,0,Accept,11:21:05,11:24:45,Senior staff,20.37037037,1,11:24:49,11:32:32,Intermediate staff,21.43518519,0,0,0,None,0,0,0,0,None,0
3278,2018/10/17,Flight cancellation,11:18:26,11:18:26,None,0,No,11:18:31,11:18:31,None,0,Normal review,11:18:36,11:18:36,None,0,None,0,0,None,0,Real,11:18:42,11:20:26,Junior staff,2.407407407,Real,11:20:30,11:21:28,Junior staff,1.342592593,Pass,11:20:28,11:22:25,Junior staff,2.708333333,None,0,0,None,0,Accept,11:22:29,11:27:27,Senior staff,27.59259259,1,11:27:29,11:34:07,Intermediate staff,18.42592593,0,0,0,None,0,0,0,0,None,0
3279,2018/10/17,Flight cancellation,11:18:30,11:18:30,None,0,No,11:18:34,11:18:34,None,0,Normal review,11:18:36,11:18:36,None,0,None,0,0,None,0,Real,11:18:40,11:20:24,Junior staff,2.407407407,Real,11:20:27,11:21:28,Junior staff,1.412037037,Pass,11:20:27,11:21:41,Junior staff,1.712962963,None,0,0,None,0,Accept,11:21:43,11:24:17,Senior staff,14.25925926,1,11:24:18,11:32:39,Intermediate staff,23.19444444,0,0,0,None,0,0,0,0,None,0
3280,2018/10/17,Flight cancellation,11:18:33,11:18:33,None,0,No,11:18:38,11:18:38,None,0,Normal review,11:18:40,11:18:40,None,0,None,0,0,None,0,Real,11:18:42,11:19:42,Junior staff,1.388888889,Real,11:19:44,11:21:16,Junior staff,2.12962963,Pass,11:19:45,11:21:10,Junior staff,1.967592593,None,0,0,None,0,Accept,11:21:18,11:27:05,Senior staff,32.12962963,1,11:27:07,11:34:26,Intermediate staff,20.32407407,0,0,0,None,0,0,0,0,None,0
3281,2018/10/17,Flight cancellation,11:18:50,11:18:50,None,0,No,11:18:55,11:18:55,None,0,Normal review,11:19:01,11:19:01,None,0,None,0,0,None,0,Real,11:19:06,11:21:03,Junior staff,2.708333333,Real,11:21:06,11:23:03,Junior staff,2.708333333,Pass,11:21:06,11:22:22,Junior staff,1.759259259,None,0,0,None,0,Accept,11:23:06,11:32:48,Senior staff,53.88888889,1,11:32:52,11:38:24,Intermediate staff,15.37037037,0,0,0,None,0,0,0,0,None,0
3282,2018/10/17,Flight cancellation,11:18:51,11:18:51,None,0,No,11:18:54,11:18:54,None,0,Normal review,11:18:59,11:18:59,None,0,None,0,0,None,0,Real,11:19:01,11:20:49,Junior staff,2.5,Real,11:20:52,11:21:46,Junior staff,1.25,Pass,11:20:55,11:22:41,Junior staff,2.453703704,None,0,0,None,0,Accept,11:22:43,11:32:16,Senior staff,53.05555556,1,11:32:20,11:41:38,Intermediate staff,25.83333333,0,0,0,None,0,0,0,0,None,0
3283,2018/10/17,Flight cancellation,11:19:53,11:19:53,None,0,No,11:19:55,11:19:55,None,0,Normal review,11:20:00,11:20:00,None,0,None,0,0,None,0,Real,11:20:03,11:21:09,Junior staff,1.527777778,Real,11:21:12,11:22:57,Junior staff,2.430555556,Pass,11:21:10,11:22:46,Junior staff,2.222222222,None,0,0,None,0,Accept,11:23:01,11:29:18,Senior staff,34.90740741,1,11:29:22,11:35:29,Intermediate staff,16.99074074,0,0,0,None,0,0,0,0,None,0
3284,2018/10/17,Flight cancellation,11:20:38,11:20:38,None,0,No,11:20:44,11:20:44,None,0,Normal review,11:20:48,11:20:48,None,0,None,0,0,None,0,Real,11:20:51,11:21:25,Junior staff,0.787037037,Real,11:21:31,11:23:21,Junior staff,2.546296296,Pass,11:21:27,11:22:04,Junior staff,0.856481481,None,0,0,None,0,Accept,11:23:25,11:31:21,Senior staff,44.07407407,1,11:31:23,11:38:39,Intermediate staff,20.18518519,0,0,0,None,0,0,0,0,None,0
3285,2018/10/17,Flight delay,11:21:09,11:21:09,None,0,No,11:21:13,11:21:13,None,0,Normal review,11:21:17,11:21:17,None,0,None,0,0,None,0,Real,11:21:23,11:22:00,Junior staff,0.856481481,Real,11:22:06,11:22:49,Junior staff,0.99537037,Pass,11:22:01,11:23:31,Junior staff,2.083333333,None,0,0,None,0,Accept,11:23:35,11:27:33,Senior staff,22.03703704,1,11:27:38,11:37:38,Intermediate staff,27.77777778,0,0,0,None,0,0,0,0,None,0
3286,2018/10/17,Flight delay,11:22:34,11:22:34,None,0,No,11:22:36,11:22:36,None,0,Normal review,11:22:42,11:22:42,None,0,None,0,0,None,0,Real,11:22:46,11:24:33,Junior staff,2.476851852,Real,11:24:38,11:26:21,Junior staff,2.384259259,Pass,11:24:35,11:26:29,Junior staff,2.638888889,None,0,0,None,0,Accept,11:26:30,11:31:04,Senior staff,25.37037037,1,11:31:07,11:37:22,Intermediate staff,17.36111111,0,0,0,None,0,0,0,0,None,0
3287,2018/10/17,Flight cancellation,11:22:44,11:22:44,None,0,No,11:22:45,11:22:45,None,0,Normal review,11:22:48,11:22:48,None,0,None,0,0,None,0,Real,11:22:52,11:24:33,Junior staff,2.337962963,Real,11:24:36,11:26:26,Junior staff,2.546296296,Pass,11:24:37,11:26:25,Junior staff,2.5,None,0,0,None,0,Accept,11:26:29,11:30:55,Senior staff,24.62962963,1,11:31:00,11:39:05,Intermediate staff,22.4537037,0,0,0,None,0,0,0,0,None,0
3288,2018/10/17,Flight delay,11:22:46,11:22:46,None,0,No,11:22:51,11:22:51,None,0,Normal review,11:22:55,11:22:55,None,0,None,0,0,None,0,Real,11:22:57,11:24:03,Junior staff,1.527777778,Real,11:24:06,11:25:30,Junior staff,1.944444444,Pass,11:24:06,11:25:11,Junior staff,1.50462963,None,0,0,None,0,Accept,11:25:34,11:32:30,Senior staff,38.51851852,1,11:32:33,11:38:08,Intermediate staff,15.50925926,0,0,0,None,0,0,0,0,None,0
3289,2018/10/17,Flight cancellation,11:22:59,11:22:59,None,0,No,11:23:02,11:23:02,None,0,Normal review,11:23:05,11:23:05,None,0,None,0,0,None,0,Fake,11:23:09,11:24:42,Junior staff,2.152777778,Real,11:24:45,11:25:37,Junior staff,1.203703704,None,0,0,None,0,Fail,11:24:47,11:36:46,Intermediate staff,33.28703704,Reject,11:36:50,11:44:38,Senior staff,43.33333333,0,0,0,None,0,1,11:44:44,11:45:16,Junior staff,0.740740741,0,0,0,None,0
